Date,Tweet Text,Compound,Negative,Neutral,Positive
2020-12-08, _twtr _Bird I edited it slightly... ,0.0,0.0,1.0,0.0
2020-12-08,"A new President, a new vaccine and honorable  to help break up all of the inadequacies that  courtesy  has brought to the world especially in our horrific shared pandemic $TWTR ",0.4091,0.182,0.544,0.274
2020-12-08,"Trump ratchets up pace of executions before Biden inaugural. Donald is OBSESSED with KILLING AMERICANS, either through the death penalty, or through the TrumpVIRUS. MONSTROUS POS!  via  ",-0.9409,0.391,0.609,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,if anyone wants to know why im done with bicycles and twtr just see my ratiod twt ,0.0,0.0,1.0,0.0
2020-12-08,is twtr dumb? no one's freaking call me and it says that i already exceeded the attempts. wtf... ,-0.8074,0.372,0.628,0.0
2020-12-08,"Don Trump Un and his GOP can't understand why America can't just be like North Korea. As Biden passes 'safe harbor' milestone, Republicans on inaugural committee refuse to say he won  via  ",0.509,0.111,0.72,0.17
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,Liquidate it all. Buy next   SPAC. Make 2x. Sell again. Put 100% in $Twtr. Go to Thailand. Do not look at markets for one year as you hop around south east Asia. Master darts and holdem and russian roulette. Live stream it all. Become an influencer. Start ur own VC firm. ,0.0,0.0,1.0,0.0
2020-12-08,cancel Twitter guy twitchclips  ,-0.25,0.4,0.6,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this ! http…,-0.4389,0.171,0.776,0.053
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,   keep up the good work guys. Same market cap as Door Dash. Outstanding. $TWTR ,0.7845,0.0,0.635,0.365
2020-12-08, UPDATE: SCREEN: 25 Notable Leaders trading below 50d ma but above 200d maThese 23 stocks have moved back above their 50d ov…,0.0,0.0,1.0,0.0
2020-12-08,You know the whole fintwit community invests in stocks but never talk about $TWTR stock. maybe its just weird but i think not so i will go and research this company because there is no way twitter should be left totally out of game changer companies stocks Stocks STOCKS,-0.5927,0.097,0.903,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this ! http…,-0.4389,0.171,0.776,0.053
2020-12-08,"Does it anger you that Twitter suppresses free exchange of ideas? Yeah me too. Like how we have to continuously re-❤️ this tweet, so that instead of showing millions of likes, it is capped at &lt;275. Hit them where it hurts. Attack $TWTR revenue streams:  ",-0.0258,0.169,0.647,0.184
2020-12-08, Days In Review - 12/7 and 12/8$AAPL $AMD $AMZN $BA $BABA $BYND $CAT $CCL $DKNG $CGC $CRON $D…,0.0,0.0,1.0,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08, Days In Review - 12/7 and 12/8$AAPL $AMD $AMZN $BA $BABA $BYND $CAT $CCL $DKNG $CGC $CRON $D…,0.0,0.0,1.0,0.0
2020-12-08," It's how apologists, blinks and ami blinks support it , while in YT his image is of a ""good"" person in Twtr he is a to…",0.4019,0.0,0.891,0.109
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08, Days In Review - 12/7 and 12/8$AAPL $AMD $AMZN $BA $BABA $BYND $CAT $CCL $DKNG $CGC $CRON $D…,0.0,0.0,1.0,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy ,0.0,0.0,1.0,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,Twtr acc channel,0.0,0.0,1.0,0.0
2020-12-08,Better sleep is a family affair. Shop now at  💕 ,0.4404,0.0,0.707,0.293
2020-12-08, Trevor Noah Has A Gas With One Thing You Missed About Rudy Giuliani's Alleged Fart  via  htt…,-0.296,0.128,0.872,0.0
2020-12-08,Trevor Noah Has A Gas With One Thing You Missed About Rudy Giuliani's Alleged Fart  via  ,-0.296,0.136,0.864,0.0
2020-12-08,"this is your misperceptionI would rather not prove my identity on the mean streets of TWTRI prefer DMs to screaming on the street cornerI think I scared you some howHave fun in your bottlePi🚁🥧🐧ps I think you want your where you had ""you""for proper grammar ",-0.2263,0.112,0.794,0.094
2020-12-08,More Capital Continues To Flow To Asia As Growth Expectations In The Region Remain Strong For Now - Global Investors Keep Pouring Money Into Asia’s Red Hot Markets  ,0.7096,0.0,0.809,0.191
2020-12-08,"Virgin Australia reduces Boeing 737 MAX order by close to 50%, pushes back deliveries to 2023 instead of 2021.  ",0.0,0.0,1.0,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,What is it ahead for US Tech Giants? Check what analysts have to say $GOOG $TWTR $AAPL  ,0.0,0.0,1.0,0.0
2020-12-08,"&gt;30 days later $TWTR still going for additional engagement with ""US Elections - LIVE"" sidebar What's Happening content.After clicking, it's telling that despite being about ""2020 election results"" the 1st tweet is about 2022 elections.The Fastest News Platform ",0.4588,0.0,0.923,0.077
2020-12-08,Trump Cheers ‘Terrific’ Rise in COVID Cases During Off-The-Rails Vaccine Summit  via  ,0.4767,0.0,0.78,0.22
2020-12-08,"Congress Moves to Block US Troop Withdrawal from Afghanistan and Germany. THIS will piss off Donald, how sad!  via  ",-0.8356,0.358,0.598,0.044
2020-12-08,"President Trump claims Democrats are ‘planning to cheat’ in Ga. runoffs, and he sound exactly like a broken record! FRAUD, RIGGED ELECTION, FRAUD, RIGGED ELECTION! STFU, you useless douchebag.  via  ",-0.9764,0.525,0.424,0.05
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy ,0.0,0.0,1.0,0.0
2020-12-08,"Republican leaders reportedly block Inaugural Committee vote to acknowledge Biden's win  via  Here comes senmajldr,    Now of these men is a ""leader"".  They are all Trump Handmaidens and McConnell is trying to lose GA. ",-0.2023,0.142,0.761,0.096
2020-12-08,Doctor who criticized Trump's actions during COVID-19 hospital stay removed from Walter Reed schedule: report  via  FIRE THIS FOOL! NOT THE DOCTORS!     ,-0.8705,0.341,0.659,0.0
2020-12-08,"It's how apologists, blinks and ami blinks support it , while in YT his image is of a ""good"" person in Twtr he is a totally different person 🤡(Context :Basically he's sh!t!n an army and being racist(calling monkey) and sexist  ",0.508,0.0,0.916,0.084
2020-12-08, [ reposted bc twtr crop failed me ]i'm having thoughts... ,-0.5106,0.292,0.708,0.0
2020-12-08,Ivanka Tweets 'Amazing' Photo Of Donald Trump At Mt. Rushmore. Twitter Loses It.  via  Ivanka Tweets 'Amazing' Photo Of Donald Trump At Mt. Rushmore and Twitter agrees.,-0.128,0.079,0.859,0.062
2020-12-08,"LGBTQ journalists, activists &amp; politicians to follow on $TWTR by my friend  ",0.4939,0.0,0.775,0.225
2020-12-08,$TWTR ,0.0,0.0,1.0,0.0
2020-12-08,Days In Review - 12/7 and 12/8$AAPL $AMD $AMZN $BA $BABA $BYND $CAT $CCL $DKNG $CGC $CRON $DD $FB $FSLY $GOOGL $IWM $JD $MRNA $MSFT $NFLX $NIO $NKLA $NVDA $PENN $PFE $PLUG $QQQ $ROKU $SE $SHOP $SPY $TSLA $TWTR $WMT $ZMoptionstrading options trading ,0.0,0.0,1.0,0.0
2020-12-08,"Biden team can't ignore Trump's lawless record, but that doesn't mean throw the book at him??? YES, IT DOES! Throw the biggest and heaviest law book at this FAT FACE!! HE IS NOT GETTING OFF! He must DIE IN PRISON!  via  ",-0.8886,0.241,0.65,0.109
2020-12-08,Skim the cream of financial news $TWTR $FB $LNKD  ,0.0,0.0,1.0,0.0
2020-12-08, I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this !,-0.4389,0.178,0.766,0.055
2020-12-08,I will expose a youtuber who is anti of the boys Trans in Eng Pls report the channel /Twtr acc and Spead this ! ,-0.4389,0.178,0.766,0.055
2020-12-08,"Trump reportedly called Pennsylvania House Speaker Bryan Cutler in another unsuccessful attempt to overturn battleground state results. GIVE IT UP, STUPID! YOU LOST, FLEE THE COUNTRY! Otherwise your going to PRISON!  via  ",-0.9537,0.39,0.61,0.0
2020-12-08,"Stephen Colbert and Seth Meyers ask how many times Trump has to lose before he quits his 'coup attempt'. 100, 500, 1,000? HE IS A MORONIC LOSER!  via  ",-0.911,0.325,0.675,0.0
2020-12-08," Shouldn’t author of ‘dispute’ claim hv to state credentials &amp; sources?    Shouldn’t Newsmax hv right of reply? Which claim(s)? By whom? Based on?Why may Twtr publish this claim, which is not a fact check but a statement and accusation? 🙏crowdfund a legal challenge ",-0.3094,0.057,0.847,0.095
2020-12-08,Ivanka Tweets 'Amazing' Photo Of Donald Trump At Mt. Rushmore. Twitter Loses It.  via ,-0.3182,0.15,0.85,0.0
2020-12-08,Trump's fired election-security chief compared the president's false claims about voter fraud to Russian disinformation.  via  ,-0.8126,0.346,0.654,0.0
2020-12-08,"Donald Trump Jr.’s Wail About ‘Tyranny’ Gets Flipped Back On Him  via  Twitter users hit back to point out that the president, who falsely claims to have won the election, is the tyrant.",0.5719,0.0,0.896,0.104
2020-12-08,72: Huddersfield defeat sends 'barrage' of Sheffield Wednesday fans to Twitter - Pulis a 'disaster'  htafc,-0.4588,0.188,0.812,0.0
2020-12-08,$TWTR finds buyers again around 46.90: : Neutral TWTR Twitter,0.0,0.0,1.0,0.0
2020-12-08,"Melania ANTOINETTE doesn't care about the 288,583+ deaths from COVID, does she! But she's so PROUD of the monstrosity unveiled! KUDOS, you HARPIE! via  ",0.8477,0.079,0.628,0.294
2020-12-08,Twitter billionaire Jack Dorsey just donated $15 million to fund basic-income pilot projects in at least 9 US cities  via ,0.0,0.0,1.0,0.0
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy ,0.0,0.0,1.0,0.0
2020-12-08,"Georgia Republican Kelly Loeffler, who dumped millions in stocks following a private Covid-19 briefing, dodged a question about whether senators should trade stocks. LOCK HER UP, LOCK HER UP!  via  ",-0.4574,0.1,0.9,0.0
2020-12-08,"Sen. Kelly Loeffler’s Husband Bought Stock In Sectors Set To Benefit From Then-Secret Bill. INSIDER TRADING?! Where the FUCK is the SEC??? Oh, I forgot, you can't arrest wealthy white people, HEAVEN FORBID!  via  ",-0.4312,0.232,0.575,0.193
2020-12-08,"$TWTR We have detected a noticeable fall in the Zeitgeist for Twitter, Inc. at   DataSwarm Markets for more informationinvestments NYSEDataSwarm ref: 115242",0.0,0.0,1.0,0.0
2020-12-08,"$pins Like this stock, very strong. Let’s see if it can break out of this triangle. $pins $snap $twtr $fb ",0.7264,0.0,0.747,0.253
2020-12-08," love, love, love this. A shout out to like-minded physiotherapists &amp; humans!!!    …",0.938,0.0,0.373,0.627
2020-12-08,Goya Foods CEO says Rep. Ocasio-Cortez was named 'employee of the month' after boycott  via  ,-0.3182,0.141,0.859,0.0
2020-12-08,4. Share your setups with others on $TWTR. ,0.296,0.0,0.761,0.239
2020-12-08, Lil bit of booty for the tl 🍑😈 morning twtrGo sub to my onlyfans to watch me shake it ,-0.1779,0.086,0.914,0.0
2020-12-08,"Trump thought courts were key to winning. Judges disagreed. Because these judges respect the constitution, while Donald respects absolutely nothing.  All he truly cares about is making money.   via  ",0.796,0.119,0.582,0.299
2020-12-08,@ everyone on stan twtr ,0.0,0.0,1.0,0.0
2020-12-08,"🎄 Christmas Designs 🎄Personalize your own photos.Demo design used for advertising purposes only! NOT for sale!Design Enquiries:Karen Van Kempen - FB, Twtr &amp; IG.+27 76 713 6609 - WhatsApp &amp; Telegram.christmas2020 merrychristmas happyholidays tistheseason 🎄 ",0.0,0.0,1.0,0.0
2020-12-08,"🎄 Christmas Designs 🎄Personalize your own photos.Demo design used for advertising purposes only! NOT for sale!Design Enquiries:Karen Van Kempen - FB, Twtr &amp; IG.+27 76 713 6609 - WhatsApp &amp; Telegram.christmas2020 merrychristmas happyholidays angel  _Cabello ✨ ",0.0,0.0,1.0,0.0
2020-12-08,"🎄 Christmas Designs 🎄Personalize your own photos.Demo design used for advertising purposes only! NOT for sale!Design Enquiries:Karen Van Kempen - FB, Twtr &amp; IG.+27 76 713 6609 - WhatsApp &amp; Telegram.christmas2020 merrychristmas happyholidays tistheseason 🔖 ",0.0,0.0,1.0,0.0
2020-12-08,"🎄 Christmas Designs 🎄Personalize your own photos.Demo design used for advertising purposes only! NOT for sale!Design Enquiries:Karen Van Kempen - FB, Twtr &amp; IG.+27 76 713 6609 - WhatsApp &amp; Telegram.christmas2020 merrychristmas happyholidays tistheseason 🎅 ",0.0,0.0,1.0,0.0
2020-12-08, Lil bit of booty for the tl 🍑😈 morning twtrGo sub to my onlyfans to watch me shake it ,-0.1779,0.086,0.914,0.0
2020-12-08, Ain’t new to nsfw twtr-Straight-17 soon-6ft-Dom-kinks? Unless its scat i prolly have itLike or rt for moots ⚰️⚰️ https…,0.0,0.0,1.0,0.0
2020-12-08,"RT _HOSHI: Good Day,Horangdans!🐯❤️좋은 하루, 호랑 단!🐯❤️🔹 We're looking for more members for CCT HOSHI COMMUNITY (support or uploader of t…",0.5399,0.0,0.852,0.148
2020-12-08, absolutely wrenching news out of Tigray:  ,0.0,0.0,1.0,0.0
2020-12-08," $CURR Breaking News! Nicole Kidman Partners With SeraLabs, a CURE Pharmaceutical Company, as a Strategic Business Partn…",0.0,0.0,1.0,0.0
2020-12-08,GREAT DAY 🎅🏻 GREAT GAINS$NIO 1.27 -&gt; 1.55$TWTR 0.50 -&gt; 0.70$GOGO 1.40 -&gt; 2.40JoinTheBulls ,0.8926,0.0,0.554,0.446
2020-12-08,$twtr DAU should be up for the next quarter.  So many people made twitter accounts to track PS5's and Xbox's,0.0,0.0,1.0,0.0
2020-12-08, absolutely wrenching news out of Tigray:  ,0.0,0.0,1.0,0.0
2020-12-08,‘Serial rapists’ accused of preying on homeless in Smokies to spend decades in prison  via  ,-0.6705,0.297,0.703,0.0
2020-12-08,Twitter billionaire Jack Dorsey just donated $15 million to fund basic-income pilot projects in at least 9 US cities  via ,0.0,0.0,1.0,0.0
2020-12-08,Twitter billionaire Jack Dorsey just donated $15 million to fund basic-income pilot projects in at least 9 US cities  via ,0.0,0.0,1.0,0.0
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy $f$f ,0.0,0.0,1.0,0.0
2020-12-08,"$AXNXIt was $44.70 when I postedAnd it's about to hit $47 My charts are really punctual, tooAre we $TWTR friends?$AAPL $AMZN $FROG $HYLN $INAQ $IPOC $IPOB $LI $LGVW $PIC $SPY $TSLA  ",0.0,0.0,1.0,0.0
2020-12-08, Send bitcoin Get Paid - ZelCore Wallet Adopts VeriBlocks Proof-of-Proof Mining  …,0.1779,0.0,0.841,0.159
2020-12-08,Ivanka Tweets 'Amazing' Photo Of Donald Trump At Mt. Rushmore. Twitter Loses It.  via  I’ll say amazingly disgusting w/millions puking on their computer just glancing at the preposterous image. Better if he were carved on latrine wall at San Quentin,-0.7316,0.189,0.751,0.06
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy ,0.0,0.0,1.0,0.0
2020-12-08,Send bitcoin Get Paid - ZelCore Wallet Adopts VeriBlocks Proof-of-Proof Mining  ,0.1779,0.0,0.841,0.159
2020-12-08,"Sleeping snakes stall Tesla's German gigafactory  via  Awesome, ProjectBlueBeam is coming to fruition.Just after the article comes out that we made a deal with the aliens.Musk took his boring tunnel equip there to install more aliens. ",0.25,0.102,0.796,0.102
2020-12-08,Twitter billionaire Jack Dorsey just donated $15 million to fund basic-income pilot projects in at least 9 US cities  via ,0.0,0.0,1.0,0.0
2020-12-08, my sister rlly just said how she's been lurking on my twtr and priv insta.... i'm an obsession ,-0.4404,0.196,0.804,0.0
2020-12-08,my sister rlly just said how she's been lurking on my twtr and priv insta.... i'm an obsession ,-0.4404,0.196,0.804,0.0
2020-12-08, absolutely wrenching news out of Tigray:  ,0.0,0.0,1.0,0.0
2020-12-08,"Your definition of ""targeted harrasment"" is antithetical to the thesis of what is Twitter   $twtr this locked me out of my account and it shouldn't have; what is Twitter's Mission Statement again? ",0.0,0.0,1.0,0.0
2020-12-08,"If you’re looking at your gift list and don’t know where to start, we’ve got you covered—for mom, your best friend, your neighbor, your fifth cousin twice removed...Check out 7 ethical holiday gifts to give this year ▶️   ",0.946,0.0,0.663,0.337
2020-12-08,TWTR another one here with rising wedge into gap fill. ,0.0,0.0,1.0,0.0
2020-12-08,"RT _esports:  can NOT be stopped, as he decimated our rivals, Purdue, last night!  This was the last touchdown with…",0.2401,0.0,0.907,0.093
2020-12-08,Skim the cream of financial news $TWTR $FB $LNKD  ,0.0,0.0,1.0,0.0
2020-12-08,Standard Chartered Bank to Launch Crypto Trading for Institutional Investors: Sources  ,0.0,0.0,1.0,0.0
2020-12-08,$TWTR ,0.0,0.0,1.0,0.0
2020-12-08,Recent move in TWTR vs 1999 blow-off move in QCOM itsdifferentthistime fedbubblemachine ,0.0,0.0,1.0,0.0
2020-12-08,Sold $LB and bought $TWTRHere is the allocation of my potfolio:$LMND$ROKU$PINS$KMI$TWTRStocks: 11.1%Cash: 88.9%I will not invest more than 20% in stocks during this stock market mania phase. 🤓 ,0.0,0.0,1.0,0.0
2020-12-08,🐦 | $TWTR Twitter's Jack Dorsey gives $15 million for cities to provide guaranteed income  ,0.0,0.0,1.0,0.0
2020-12-08,"See how $TWTR is crapping around in this outside bar on the 60? That’s why we say, “you have to get out of that.” theStrat ",0.0,0.0,1.0,0.0
2020-12-08,"RT _esports:  can NOT be stopped, as he decimated our rivals, Purdue, last night!  This was the last touchdown with…",0.2401,0.0,0.907,0.093
2020-12-08,Twitter CEO Jack Dorsey donates $15 million to help cities provide guaranteed income to their residents $TWTRThe story 👇 ,0.4019,0.0,0.863,0.137
2020-12-08,$TWTR Twitter's Jack Dorsey gives $15 million for guaranteed income to cities ,0.0,0.0,1.0,0.0
2020-12-08," love, love, love this. A shout out to like-minded physiotherapists &amp; humans!!!    …",0.938,0.0,0.373,0.627
2020-12-08,"  Kudos Gov. Kemp, that's called leadership, We are following you on twitter from today.Georgia Gov. Brian Kemp to state legislators: Picking own presidential electors 'not an option' … via ",0.5106,0.0,0.891,0.109
2020-12-08,"Indiegogo founder's new startup aims to be a 'Zillow or Kayak' for investing in alternative assets like art and crypto  via  Indiegogo is broken, this too will pass! ",0.1007,0.098,0.76,0.142
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy$blnk 4 hourlast candle looks like a hammer to me IMAO ,0.3612,0.0,0.923,0.077
2020-12-08,How To Clear 10 Days Of Annual Leave In 2020 (And Improve Your Finances Too)  via  To visit those widows/unmarried women to clear your 10 days unconsumed leave. Visit one each day &amp; make love &amp; get her to part a few thousands S$ to you. ,0.8979,0.045,0.726,0.229
2020-12-08,"Just because liberal media dismisses Evidence as 'baseless', that doesn't change the Truth. Biden's mafia contractors lied, cheated and stole. Trump won. *uck you, Twitter. Texas asks U.S. Supreme Court to help Trump upend election  via ",0.4833,0.164,0.627,0.209
2020-12-08, Drive the plastic highway? How a California company's innovative repaving process could lead to the 'holy grail' of road…,0.4404,0.0,0.854,0.146
2020-12-08,Melania Trump Finishes Renovating White House Tennis Area and Twitter Has Opinions  via ,0.0,0.0,1.0,0.0
2020-12-08,This is the kind of content I needed today pandemicfatigue ... Twitter Thread Imagines 'Gilmore Girls’ Characters' Responses To COVID-19  via ,0.0,0.0,1.0,0.0
2020-12-08, Drive the plastic highway? How a California company's innovative repaving process could lead to the 'holy grail' of road…,0.4404,0.0,0.854,0.146
2020-12-08," JUSTIN BIEBER is one of the Most Selling Artist Of All time With Many Guinness World Records,Grammy,diamond awardsBut I…",0.0,0.0,1.0,0.0
2020-12-08, TAE Life Sciences and Neuboron Medtech Announce Joint Venture Aimed at Facilitating Boron Neutron Capture Therapy Deve…,0.0,0.0,1.0,0.0
2020-12-08,"love, love, love this. A shout out to like-minded physiotherapists &amp; humans!!!       _twtr     _Fiore &amp;... ",0.938,0.0,0.449,0.551
2020-12-08,Drive the plastic highway? How a California company's innovative repaving process could lead to the 'holy grail' of road construction.  via  innovation technology entrepreneurship creativity sustainability construction ,0.7964,0.0,0.74,0.26
2020-12-08,Just think about all the whining you'd hear in this country and on TWTR if the order was made in the US ,-0.2263,0.083,0.917,0.0
2020-12-08,  $tdoc $tlry $twlo $twtr $spce $wkhs crypto $roku $fubo  cryptocurrencies cryptonews coinbase s…,0.0,0.0,1.0,0.0
2020-12-08,  stocks growthstocks highgrowth finance investing stockmarket news stockstowatch buyandhold…,0.0,0.0,1.0,0.0
2020-12-08, $okta $oeg $pltr $pypl $penn $psth $plug $qcom $rng $rkt $rr $crm $now $swks $work $snow $sedg $sndl $run $sbe $tw. $tdoc $…,0.0,0.0,1.0,0.0
2020-12-08,"  Kudos Gov. Kemp, that's called leadership, We are following you on twitter from today.Georgia Gov. Brian Kemp to state legislators: Picking own presidential electors 'not an option'  via ",0.5106,0.0,0.891,0.109
2020-12-08,Really to bad ShowTimes 'Shameless' is ending after this Season. Dickhead would have been perfect for a role. Pfizer and Moderna reportedly reject invitations to Trump's vaccine 'PR stunt'  via  ,-0.7832,0.269,0.636,0.094
2020-12-08,㋡ GOOD QUESTION!!  ↳ Why are you paying to be in a Trading Room?FREE Trading Room via ➡ $SPY $FB $TWTR TradeIdeas HollyAI$NNDM $BA $INTC $WFC $UAL $M $RIOT $CSCO $FCX $SNAP ,0.639,0.0,0.865,0.135
2020-12-08,"Kudos Gov. Kemp, I am following you on twitter from today.Georgia Gov. Brian Kemp to state legislators: Picking own presidential electors 'not an option'  via ",0.5106,0.0,0.875,0.125
2020-12-08,"Former Israeli space security chief says extraterrestrials exist, and Trump knows about it  via  ",0.34,0.0,0.844,0.156
2020-12-08, absolutely wrenching news out of Tigray:  ,0.0,0.0,1.0,0.0
2020-12-08,Ivanka Tweets 'Amazing' Photo Of Donald Trump At Mt. Rushmore. Twitter Loses It.  via ...I’d rather see Homer Simpson’s face on Mt. Rushmore than that liar in cheat.,-0.8225,0.256,0.744,0.0
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr$aapl $amzn $twtr $fb $msft $nflx Futures$crm $penn $nvda $googl $spxu $googl $shop $spotroyals monarchy Princess integraltheory ,0.0,0.0,1.0,0.0
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy$etsy ,0.0,0.0,1.0,0.0
2020-12-08,Set it and forget it portfolio? Check out DAMN FAST portfolio:DisneyAlphabetMicroStrategyNVIDIAFacebookAppleSquareTwitterinvesting stocks stockmarket $dis $goog $mstr $nvda $fb $aapl $sq $twtr CopalCapital,-0.6523,0.211,0.789,0.0
2020-12-08,RT _prnces: This my overall family on twtr Gg to comments m btae kon kon h is m 😂😍♥️ ,0.296,0.0,0.872,0.128
2020-12-08,"they be here on twtr dragging bts 24/7 and their favs be like ""ok let's do what bts did we have to follow our role models"" ",0.5719,0.0,0.836,0.164
2020-12-08,RT _prnces: This my overall family on twtr Gg to comments m btae kon kon h is m 😂😍♥️ ,0.296,0.0,0.872,0.128
2020-12-08, Twitter users complain of timelines being overrun with 'Promoted Tweets' - TechCrunch  $TWTR,0.0772,0.163,0.654,0.183
2020-12-08,"Elevating Fringe Theories, Ron Johnson Questions Virus Science  via  Another RED CAP brain dead person, more than 280000 American deaddue to the VIRUS are you joking R Johnson!!! ",-0.6458,0.161,0.779,0.059
2020-12-08,Do we need to pull it up thru twtr party floods? REQUESTED     FridayLivestream SB19 VotingDay SB19 SB19MostTweeted2020 SB19BillboardMainstay ,0.4019,0.0,0.863,0.137
2020-12-08,What is it ahead for US Tech Giants? Check what analysts have to say $GOOG $TWTR $AAPL  ,0.0,0.0,1.0,0.0
2020-12-08,"If DoorDash has a decent IPO pop of 25%+, it'll be worth more than Twitter. Insanity. $TWTR $37.9bn mkt cap$DASH at $95/share, the high end of the range = $30.2bn",-0.4703,0.124,0.816,0.06
2020-12-08,_life Twtr lo meme pages ni follow avuthunnava😂🤣 ,0.0,0.0,1.0,0.0
2020-12-08, $LXRX here we go testing next level up. This thing is a monster today. looks strong.Clocking over 120% gain for the d…,0.5267,0.0,0.855,0.145
2020-12-08,RT _prnces: This my overall family on twtr Gg to comments m btae kon kon h is m 😂😍♥️ ,0.296,0.0,0.872,0.128
2020-12-08,RT _prnces: This my overall family on twtr Gg to comments m btae kon kon h is m 😂😍♥️ ,0.296,0.0,0.872,0.128
2020-12-08,$LXRX here we go testing next level up. This thing is a monster today. looks strong.Clocking over 120% gain for the day so far.$SPY $QQQ $TSLA $AAPL $AMZN $BNTX $BABA $GOOG $NVDA $NIO $FB $FSR $PTON $TDOC $SQ $PENN $DKNG $TWTR $BA $XPEV $PLTR $BYND $MRNA $PFE $COUP  ,0.5267,0.0,0.931,0.069
2020-12-08,My last tweetPls read..will take your 3min I'm leaving Twitter it's so toxic No hate to any1Not directed to any1Ik people will not understand this but still If pssble try 2 undrstnd my pointsDon't quote dis as I'm just del. twtrGoodbye-Spread love May IshqMeinMarjawan2 ,0.5543,0.084,0.8,0.116
2020-12-08,"even if you're on twtr or smth, do stream mmmh arasoo? ",0.0,0.0,1.0,0.0
2020-12-08,$spy $spx $compq $ndx $qqq $tsla $fsr $pltr $aapl $amzn $twtr $fb $msft $nflx Futures $xspa $crm $penn $nvda $googl $shop $spot $etsy ,0.0,0.0,1.0,0.0
2020-12-08,'Nobody knows': Experts baffled by mystery illness in India  ,-0.4019,0.252,0.748,0.0
2020-12-08, absolutely wrenching news out of Tigray:  ,0.0,0.0,1.0,0.0
